Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
9932,0.54,Very Good,I,SI2,62.9,57.0,5.18,5.21,3.27,1105
15329,0.6,Very Good,D,SI1,60.0,56.0,5.46,5.51,3.29,1841
17944,0.74,Very Good,F,SI2,63.1,55.0,5.77,5.74,3.63,2261
18362,1.02,Premium,H,SI2,60.9,58.0,6.53,6.41,3.94,4113
25733,0.58,Ideal,G,SI1,62.0,58.0,5.33,5.38,3.32,1408
16912,1.03,Premium,F,SI1,61.5,59.0,6.49,6.42,3.97,5087
10665,0.57,Fair,F,VS1,64.5,61.0,5.23,5.19,3.36,1788
8672,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,633
26483,0.39,Ideal,G,SI2,62.0,55.0,4.69,4.73,2.92,683
2409,0.81,Very Good,I,SI1,60.3,58.0,6.0,6.04,3.63,2701
7836,0.55,Ideal,E,SI2,62.0,56.0,5.27,5.22,3.25,1273
287,1.03,Premium,J,SI1,61.1,61.0,6.49,6.44,3.95,3749
20436,0.39,Ideal,E,VVS2,61.6,56.0,4.69,4.73,2.9,1300
20554,1.17,Good,H,SI2,63.8,58.0,6.73,6.57,4.24,4914
12341,0.39,Ideal,D,VS1,60.3,56.0,4.71,4.77,2.86,1095
10600,0.52,Ideal,D,VS2,62.6,56.0,5.11,5.14,3.21,1822
18191,0.72,Ideal,D,VS2,62.1,57.0,5.69,5.75,3.55,3179
7363,0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,793
4619,1.21,Very Good,F,VVS2,61.0,58.0,6.89,6.92,4.21,11455
12953,1.03,Ideal,E,VVS2,61.7,56.0,6.49,6.51,4.01,11611
8365,0.52,Ideal,H,VS2,62.0,57.0,5.12,5.08,3.16,1385
10984,0.28,Very Good,H,VS2,59.7,60.0,4.25,4.29,2.55,394
21608,1.35,Premium,G,VVS2,60.2,59.0,7.2,7.16,4.32,11868
5580,1.01,Good,E,SI1,63.6,60.0,6.32,6.38,4.04,5132
3513,0.21,Premium,D,VS2,58.3,59.0,3.96,3.93,2.3,386
8311,0.4,Very Good,G,SI1,63.3,58.0,4.69,4.66,2.96,840
14780,0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,729
12700,0.54,Ideal,H,SI1,62.5,53.0,5.22,5.25,3.27,1227
4718,1.11,Ideal,H,SI1,62.6,57.0,6.64,6.59,4.14,5688
754,0.91,Very Good,I,VS2,63.0,58.0,6.07,6.15,3.85,3340
12557,0.51,Very Good,D,SI1,63.5,56.0,5.08,5.06,3.22,1574
25605,1.25,Premium,J,VS1,62.2,58.0,6.88,6.92,4.29,5637
3542,0.32,Premium,J,VS1,61.9,58.0,4.39,4.33,2.7,540
13997,0.57,Premium,G,VS2,59.7,59.0,5.37,5.41,3.22,1608
16734,1.72,Premium,H,SI2,62.3,58.0,7.71,7.6,4.77,10869
22929,1.02,Good,F,SI2,64.1,60.0,6.25,6.29,4.02,4179
25189,1.87,Ideal,H,VS1,59.7,60.0,7.98,8.04,4.78,17761
1048,0.32,Ideal,G,VS1,62.3,54.0,4.39,4.37,2.73,828
25822,0.23,Good,E,VS1,64.3,59.0,3.84,3.87,2.48,373
6981,0.73,Very Good,D,VS1,61.1,59.0,5.79,5.86,3.56,4116
24525,0.5,Ideal,E,VS1,61.7,57.0,5.11,5.13,3.16,2192
4887,0.3,Ideal,E,VVS2,62.1,57.0,4.27,4.3,2.66,766
25186,0.53,Ideal,F,VS1,61.7,56.0,5.2,5.22,3.21,1630
4127,1.54,Premium,G,SI1,61.0,59.0,7.43,7.38,4.52,12592
10752,0.9,Good,F,VS2,65.0,58.0,6.03,6.06,3.93,4268
642,0.23,Premium,D,VVS2,59.6,61.0,4.03,3.99,2.39,640
4165,0.5,Very Good,E,VS2,61.8,58.0,5.05,5.11,3.14,1624
16027,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,3468
26422,0.72,Ideal,J,SI1,62.3,55.0,5.73,5.76,3.58,2154
25302,2.06,Ideal,I,SI1,62.0,56.0,8.12,8.17,5.05,16960
17736,1.28,Very Good,H,SI2,60.4,61.0,7.08,7.03,4.26,6766
6032,0.4,Very Good,D,VS1,63.2,60.0,4.65,4.69,2.95,963
17647,0.62,Premium,G,VS2,62.2,55.0,5.51,5.46,3.41,1823
1635,0.9,Very Good,I,VS2,63.1,57.0,6.12,6.09,3.85,3473
17521,1.01,Ideal,D,SI1,61.6,56.0,6.45,6.48,3.98,5234
19165,0.52,Premium,G,SI1,59.6,62.0,5.23,5.18,3.1,1338
494,1.43,Fair,I,VS1,50.8,60.0,7.73,7.25,3.93,6727
6208,1.02,Premium,G,SI2,60.7,56.0,6.56,6.51,3.97,3904
18998,0.33,Very Good,G,VVS2,60.9,57.0,4.43,4.5,2.72,752
17291,1.74,Ideal,J,VS1,61.1,56.0,7.85,7.79,4.78,11194
15536,0.78,Ideal,D,VS2,61.9,56.0,5.89,5.91,3.65,3811
26733,0.42,Good,D,SI1,63.3,58.0,4.73,4.75,3.0,735
9083,0.3,Very Good,G,SI2,58.1,61.0,4.41,4.47,2.58,394
21523,0.37,Premium,F,SI1,61.6,59.0,4.62,4.67,2.86,616
13160,0.23,Ideal,H,VS1,61.2,55.0,3.94,3.97,2.42,423
15566,0.82,Good,G,VS2,64.0,57.0,5.92,5.89,3.78,2805
14709,0.73,Ideal,H,IF,62.3,55.0,5.77,5.79,3.6,3785
5302,0.74,Premium,G,SI2,63.0,56.0,5.77,5.75,3.63,2398
22639,0.7,Good,E,SI2,63.6,65.0,5.67,5.55,3.57,2032
23681,0.57,Very Good,F,VVS2,63.2,56.0,5.28,5.32,3.35,1902
21989,0.71,Ideal,E,VVS1,61.9,55.0,5.73,5.77,3.56,4027
15460,0.71,Ideal,G,VS1,,56.0,5.69,5.72,3.55,2962
14338,0.23,Very Good,H,VS1,59.4,61.0,4.0,4.05,2.39,338
20742,0.32,Very Good,J,SI1,61.6,58.0,4.36,4.4,2.7,374
24261,0.32,Ideal,H,VS1,63.0,57.0,4.35,4.32,2.73,720
20049,0.91,Very Good,D,SI1,63.0,59.0,6.11,6.15,3.86,4429
23457,0.4,Ideal,H,VS2,61.4,55.0,4.76,4.78,2.93,725
3339,0.41,Ideal,E,VVS2,60.9,56.0,4.75,4.81,2.91,1187
13030,1.06,Ideal,H,VS2,62.4,57.0,6.54,6.48,4.06,4416
22890,0.32,Ideal,G,VS1,60.7,56.0,4.43,4.46,2.7,602
20373,1.01,Fair,H,SI1,64.6,55.0,6.29,6.25,4.05,4191
421,0.71,Ideal,I,VVS1,62.3,56.0,5.7,5.73,3.56,2606
19685,1.51,Very Good,F,SI2,63.2,60.0,7.2,7.27,4.57,8462
25866,0.51,Ideal,H,VS2,61.2,53.0,5.22,5.18,3.18,1312
16562,0.5,Good,G,VVS2,64.1,56.0,5.06,5.02,3.23,1791
23910,0.96,Premium,F,SI1,,62.0,6.39,6.35,3.86,4480
13254,0.74,Very Good,H,SI2,63.1,55.0,5.72,5.78,3.63,2138
15846,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,5038
13395,1.79,Premium,H,VS1,62.6,56.0,7.81,7.76,4.87,14904
2360,0.95,Premium,G,SI2,58.8,60.0,6.35,6.31,3.72,2937
22928,0.55,Ideal,G,VS2,61.6,55.0,5.31,5.25,3.25,1752
14618,1.15,Very Good,H,SI2,63.2,58.0,6.64,6.68,4.21,4767
9994,1.25,Very Good,F,VS2,62.5,59.0,6.81,6.89,4.28,9377
24579,1.2,Very Good,H,SI2,60.2,58.0,6.88,6.94,4.16,5408
6068,1.01,Fair,F,SI1,65.9,60.0,6.25,6.17,4.09,4561
10866,0.51,Very Good,E,VVS2,61.4,59.0,5.1,5.16,3.15,2211
21160,2.01,Good,H,I1,61.7,63.0,7.91,7.94,4.89,7959
14179,0.62,Premium,E,SI2,61.1,59.0,5.51,5.46,3.35,1579
11984,2.01,Ideal,I,SI1,62.4,54.0,8.04,7.96,5.0,12617
1644,0.26,Premium,G,VS1,61.3,60.0,4.12,4.07,2.51,491
4075,0.52,Very Good,D,SI1,63.8,56.0,5.06,5.1,3.24,1452
1350,0.4,Premium,E,SI2,60.5,59.0,4.74,4.78,2.88,640
16913,0.34,Premium,E,SI1,59.0,60.0,4.62,4.56,2.71,765
24121,0.8,Premium,J,VS2,62.7,61.0,5.89,5.84,3.68,2045
17864,0.42,Ideal,G,IF,62.0,57.0,4.8,4.82,2.98,1251
6145,0.36,Ideal,D,VS2,61.8,56.0,4.6,4.56,2.83,1094
845,1.14,Ideal,E,VVS2,62.3,55.0,6.68,6.71,4.17,10512
2388,0.72,Ideal,E,VS1,62.6,55.0,5.7,5.73,3.58,3275
3076,0.51,Very Good,G,VS1,63.4,57.0,5.08,5.04,3.21,1709
290,0.72,Ideal,F,SI1,61.8,57.0,5.68,5.74,3.53,2440
5848,0.72,Very Good,F,SI1,63.1,56.0,5.68,5.67,3.58,2670
22231,1.23,Ideal,G,VS1,61.2,56.0,6.92,6.98,4.25,9119
10128,0.47,Good,E,VVS1,64.0,62.0,4.9,4.97,3.16,1690
226,0.79,Ideal,D,SI1,61.1,57.0,5.94,6.0,3.65,3209
22268,0.57,Fair,E,VVS1,58.7,66.0,5.34,5.43,3.16,2805
4995,0.28,Ideal,E,VVS2,62.4,56.0,4.2,4.16,2.61,828
13806,0.54,Ideal,D,VVS1,61.3,56.0,5.24,5.26,3.22,4042
26623,1.0,Very Good,F,SI2,62.9,59.0,6.3,6.39,3.99,4081
18157,0.32,Ideal,F,VVS1,,56.0,4.46,4.48,2.71,867
1081,0.23,Very Good,E,VVS2,62.7,55.0,3.9,3.95,2.46,505
13155,0.96,Premium,E,SI1,60.0,60.0,6.44,6.39,3.85,4864
6685,1.01,Ideal,G,VS2,60.4,61.0,6.45,6.5,3.91,6132
5172,0.4,Ideal,G,VS2,61.2,57.0,4.73,4.78,2.91,807
12004,0.3,Very Good,D,VS2,62.8,57.0,4.29,4.31,2.7,710
1091,0.9,Good,D,VVS1,62.9,58.0,6.01,6.1,3.81,8239
24550,1.72,Premium,H,VS2,61.3,59.0,7.69,7.72,4.72,13486
1818,0.5,Very Good,G,VVS2,61.4,57.0,5.1,5.16,3.15,1813
2056,0.4,Ideal,D,VVS1,60.3,57.0,4.81,4.78,2.89,1441
125,2.8,Premium,I,SI2,61.1,59.0,9.03,8.98,5.5,15030
2146,0.75,Ideal,E,VS2,61.6,57.0,5.84,5.81,3.59,2940
11788,0.34,Ideal,E,SI1,60.7,56.0,4.51,4.55,2.75,596
8486,1.01,Very Good,E,VS2,62.2,58.0,6.36,6.41,3.97,6522
11477,0.5,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14,2100
19500,0.55,Ideal,D,VVS2,60.8,56.0,5.31,5.34,3.24,3468
10980,0.9,Ideal,I,VS1,62.4,56.0,6.14,6.19,3.85,3867
15721,1.01,Premium,E,VS2,62.9,59.0,6.36,6.3,3.98,6606
13642,0.39,Ideal,G,VVS1,62.3,57.0,4.64,4.7,2.91,1095
3373,2.3,Ideal,J,SI1,62.3,57.0,8.41,8.34,5.22,12316
12307,0.4,Ideal,D,VS2,60.4,56.0,4.77,4.73,2.87,1050
23484,0.9,Ideal,F,SI2,61.5,56.0,6.24,6.18,3.82,4198
18472,0.34,Premium,G,VS2,61.6,60.0,4.47,4.49,2.76,596
15037,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,4648
22169,0.54,Ideal,H,VVS1,60.3,56.0,5.33,5.28,3.2,1944
3422,0.36,Premium,D,SI1,61.4,58.0,4.59,4.56,2.81,851
25824,0.31,Fair,F,SI1,64.7,56.0,4.28,4.25,2.76,618
15271,0.3,Ideal,G,IF,61.4,57.0,4.3,4.33,2.65,863
7399,0.33,Premium,D,SI1,60.1,59.0,4.49,4.46,2.69,780
18671,0.51,Ideal,G,VS1,61.7,55.0,5.14,5.17,3.18,1656
7942,0.38,Ideal,H,IF,58.9,58.0,4.69,4.81,2.8,1064
25515,1.59,Very Good,G,SI1,59.5,61.0,7.57,7.65,4.53,10963
7807,0.7,Premium,G,VVS2,62.9,59.0,5.68,5.61,3.55,2874
9783,0.61,Ideal,H,VS2,62.5,54.0,5.43,5.45,3.4,1591
25292,1.23,Ideal,I,VS1,,57.0,6.88,6.9,4.21,7881
18819,1.11,Premium,E,SI1,61.3,58.0,6.61,6.66,4.07,5802
14,0.71,Ideal,D,SI2,61.6,55.0,5.74,5.76,3.54,2767
24838,1.01,Premium,D,SI1,61.2,60.0,6.47,6.41,3.94,5780
19359,0.53,Very Good,G,VS1,61.9,57.0,5.19,5.22,3.22,1607
942,0.7,Ideal,I,VS2,62.4,56.0,5.71,5.66,3.55,2056
7376,0.5,Good,E,VS2,59.8,57.0,5.12,5.18,3.08,1395
15776,0.3,Premium,I,VS1,59.1,59.0,4.35,4.38,2.58,473
23268,0.47,Ideal,D,VS2,61.9,56.0,4.99,5.03,3.1,1319
3678,0.73,Ideal,G,SI1,62.1,56.0,5.74,5.79,3.58,2654
26792,0.85,Ideal,G,SI1,62.0,54.0,6.08,6.11,3.78,3084
26840,0.7,Very Good,H,VS1,62.1,56.0,5.65,5.68,3.52,2422
7586,0.32,Premium,D,VS2,62.9,59.0,4.39,4.36,2.75,842
12767,0.39,Ideal,F,SI1,61.3,56.0,4.73,4.77,2.91,707
120,2.02,Very Good,J,SI2,62.4,55.0,8.05,8.11,5.04,11757
13804,0.47,Very Good,G,VVS1,60.6,55.0,5.05,5.09,3.07,1780
8728,0.57,Ideal,H,VS2,61.5,57.0,5.35,5.38,3.3,1759
17428,1.0,Very Good,G,VS2,63.0,58.0,6.33,6.4,4.01,5940
6148,0.41,Ideal,F,VS1,62.1,56.0,4.74,4.76,2.95,1007
22050,0.3,Ideal,H,VS1,61.6,55.0,4.3,4.27,2.64,675
24457,0.57,Ideal,G,VS1,61.1,57.0,5.34,5.36,3.27,2060
8441,1.18,Premium,H,SI2,58.7,60.0,7.01,6.93,4.09,4956
11137,0.72,Good,G,VS2,59.7,60.5,5.8,5.84,3.47,2776
22572,0.64,Ideal,E,VS1,60.8,56.0,5.61,5.59,3.41,2679
10170,0.52,Premium,F,VS2,60.7,59.0,5.18,5.14,3.13,1720
3507,0.74,Ideal,G,VS2,62.3,55.0,5.8,5.83,3.62,2877
3202,0.5,Ideal,D,SI2,62.4,56.0,5.1,5.06,3.17,1332
26890,1.51,Very Good,F,SI1,63.2,57.0,7.34,7.23,4.6,9417
26785,1.01,Fair,G,SI2,58.7,67.0,6.52,6.56,3.84,3816
21087,1.08,Premium,G,VS2,62.4,57.0,6.56,6.49,4.07,6532
16192,0.35,Very Good,I,VS2,62.6,54.0,4.5,4.53,2.82,527
7700,0.38,Ideal,D,VVS1,61.3,56.0,4.65,4.71,2.87,1400
9957,0.3,Ideal,H,VS1,62.4,55.0,4.32,4.34,2.7,545
22070,1.26,Very Good,H,VS2,63.1,58.0,6.91,6.81,4.34,5849
13575,0.8,Fair,G,SI2,67.1,56.0,5.76,5.73,3.85,2400
22612,0.9,Premium,H,VS1,63.0,62.0,6.09,6.0,3.81,3838
18541,1.0,Fair,D,VVS2,61.1,57.0,6.37,6.3,3.87,10562
21676,0.38,Ideal,E,VS1,61.6,56.0,4.66,4.62,2.86,1069
9312,1.51,Very Good,I,SI1,61.6,58.0,7.35,7.3,4.51,9283
22903,1.11,Very Good,H,SI1,61.9,58.0,6.63,6.65,4.11,5780
1706,0.32,Premium,H,VVS1,61.4,58.0,4.42,4.37,2.7,936
8039,1.16,Ideal,H,SI1,61.8,54.0,6.74,6.81,4.19,6084
3663,0.34,Very Good,H,VS2,61.9,56.0,4.46,4.49,2.77,537
22966,1.24,Premium,F,SI2,62.7,59.0,6.83,6.77,4.26,4907
3811,1.0,Premium,D,SI1,61.4,58.0,6.37,6.43,3.93,5775
1933,0.9,Ideal,F,VS2,61.6,57.0,6.21,6.16,3.81,5141
1898,0.25,Ideal,G,VS1,,56.0,4.01,4.04,2.52,454
7164,1.52,Good,H,VS2,63.3,57.0,7.32,7.33,4.64,10428
26564,1.01,Ideal,F,SI1,61.7,56.0,6.45,6.48,3.99,5932
25589,0.85,Ideal,H,SI1,,57.0,6.13,6.18,3.74,3183
12739,1.06,Ideal,H,VVS2,61.8,60.0,6.52,6.49,4.02,6698
11960,0.42,Very Good,D,SI1,60.8,59.0,4.82,4.85,2.94,810
3284,0.31,Ideal,F,VVS1,61.0,57.0,4.38,4.39,2.67,884
13049,0.32,Premium,G,VS2,60.7,58.0,4.38,4.42,2.67,561
13422,2.02,Very Good,H,SI2,59.9,55.0,8.17,8.28,4.93,15851
411,1.01,Premium,G,VVS2,63.0,61.0,6.36,6.34,4.0,7665
19173,0.9,Very Good,E,SI1,61.8,59.0,6.11,6.16,3.79,4165
13865,0.59,Ideal,D,SI1,61.7,56.0,5.39,5.43,3.34,1671
10415,0.65,Ideal,D,VVS1,,57.0,5.58,5.61,3.41,5052
10842,0.41,Good,E,SI1,63.5,57.0,4.69,4.73,2.99,755
15746,1.7,Good,F,VS1,57.6,63.0,7.86,7.81,4.51,17330
8772,0.72,Ideal,G,SI2,61.7,56.0,5.76,5.71,3.54,2177
25370,0.5,Ideal,H,IF,62.4,54.0,5.1,5.13,3.19,1844
5947,0.41,Very Good,E,SI1,61.4,56.0,4.77,4.81,2.94,755
16158,0.31,Very Good,G,VS2,63.2,58.0,4.3,4.28,2.71,651
2834,0.31,Very Good,I,VS2,60.8,60.0,4.37,4.42,2.67,435
26603,0.33,Ideal,E,VS2,61.1,55.0,4.47,4.51,2.74,738
9069,1.29,Premium,G,SI2,61.1,59.0,7.03,6.95,4.27,6116
20601,1.51,Ideal,G,VS1,60.8,57.0,7.37,7.44,4.5,14779
25400,0.41,Ideal,D,SI1,61.0,57.0,4.8,4.78,2.92,1015
9064,0.3,Ideal,F,VS2,60.3,57.0,4.34,4.39,2.63,568
802,1.13,Ideal,I,VS1,61.6,54.0,6.72,6.74,4.15,5813
14626,0.4,Ideal,I,VS1,61.9,57.0,4.73,4.74,2.93,736
26764,0.9,Very Good,G,VVS2,62.6,55.0,6.12,6.19,3.85,4668
26921,0.9,Premium,E,SI1,62.7,60.0,6.13,6.03,3.81,4443
2248,1.0,Premium,H,VS2,59.8,56.0,6.5,6.48,3.88,3819
2136,0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,1580
16132,1.11,Ideal,J,SI2,61.7,57.0,6.63,6.69,4.11,4092
20324,1.02,Very Good,H,SI1,64.4,59.0,6.24,6.36,4.06,5047
9408,0.53,Very Good,G,VS1,62.2,59.0,5.14,5.18,3.21,1664
25818,1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,3449
9740,0.35,Ideal,H,VVS1,62.6,57.0,4.47,4.45,2.79,1024
3184,0.52,Premium,D,VS2,62.8,58.0,5.14,5.11,3.22,1842
4014,1.07,Very Good,F,VVS1,60.2,58.0,6.57,6.65,3.98,9808
8403,0.31,Ideal,D,VS2,61.2,55.0,4.36,4.46,2.7,734
24619,1.17,Ideal,H,SI1,61.1,57.0,6.77,6.83,4.16,6368
14446,0.71,Ideal,D,VS2,61.2,56.0,5.76,5.78,3.53,3135
9744,1.13,Ideal,D,SI1,61.4,56.0,6.69,6.74,4.12,7066
6137,1.04,Premium,H,VS2,60.4,59.0,6.66,6.51,3.98,5777
7130,0.3,Premium,G,VVS2,61.8,59.0,4.26,4.22,2.62,878
3925,1.21,Very Good,G,SI2,58.9,61.0,6.91,6.98,4.09,4887
3283,0.34,Ideal,E,VVS1,62.2,56.0,4.44,4.46,2.77,1014
20330,0.34,Ideal,G,VS2,61.5,56.0,4.47,4.5,2.76,596
22735,1.24,Premium,I,VS2,60.1,59.0,7.02,6.95,4.2,5889
17669,0.97,Very Good,G,SI2,59.8,58.0,6.38,6.42,3.83,3960
14567,1.12,Ideal,E,SI2,60.9,57.0,6.66,6.6,4.04,3864
18243,0.52,Premium,D,VS2,62.4,58.0,5.09,5.13,3.19,1749
20627,1.21,Very Good,H,VS1,60.4,59.0,6.88,6.97,4.18,7196
4149,1.32,Very Good,G,SI2,61.6,57.0,6.98,7.05,4.32,7173
4188,1.03,Very Good,H,SI1,58.6,61.0,6.6,6.64,3.88,4326
13760,0.53,Very Good,H,VVS2,61.3,61.0,5.15,5.2,3.17,1548
16671,0.7,Ideal,G,VS1,61.4,57.0,5.7,5.73,3.51,3034
1678,1.1,Very Good,E,SI2,63.3,56.0,6.58,6.53,4.15,4140
23257,0.33,Ideal,E,VVS2,61.2,57.0,4.47,4.45,2.73,1114
9544,0.74,Ideal,G,VS1,60.9,55.0,5.84,5.91,3.58,3635
17441,1.22,Very Good,J,SI2,62.6,58.0,6.78,6.84,4.26,4652
23571,1.61,Premium,H,SI1,60.8,56.0,7.61,7.58,4.62,11169
22349,1.02,Ideal,H,VS2,62.0,55.0,6.47,6.44,4.0,5683
17350,0.9,Very Good,F,SI2,62.4,59.0,6.12,6.16,3.83,3519
737,1.57,Ideal,G,SI1,61.7,55.0,7.51,7.44,4.61,8752
3620,0.32,Ideal,E,VS2,62.2,56.0,4.41,4.37,2.73,900
8468,1.11,Ideal,G,VS2,61.4,56.0,6.65,6.7,4.1,7443
18656,2.01,Premium,G,SI1,62.3,61.0,7.96,7.89,5.02,16242
19338,0.3,Ideal,F,IF,62.2,57.0,4.3,4.32,2.68,886
9016,1.18,Ideal,I,VS1,62.6,55.3,6.73,6.79,4.24,6541
26775,0.91,Very Good,G,SI1,63.4,59.0,6.2,6.14,3.91,3763
22100,0.72,Very Good,E,SI2,59.9,57.0,5.85,5.9,3.52,2573
7921,0.82,Good,J,SI1,57.5,62.0,6.25,6.2,3.58,2140
8599,1.02,Good,H,SI2,61.4,60.0,6.44,6.49,3.97,4521
1432,0.23,Very Good,D,VVS2,60.4,59.0,3.95,4.0,2.4,530
19555,1.01,Very Good,G,VS1,62.3,60.0,6.35,6.49,4.0,6368
14940,0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,2176
19909,0.53,Premium,D,SI1,61.0,58.0,5.18,5.22,3.17,1631
4632,1.2,Very Good,E,SI1,,57.0,6.7,6.79,4.23,7310
15739,1.08,Very Good,G,VS2,62.3,58.0,6.5,6.54,4.06,6415
7389,0.6,Very Good,E,SI2,63.2,60.0,5.32,5.28,3.35,1250
6374,0.9,Fair,I,VS2,65.4,60.0,6.03,5.96,3.93,3246
11914,0.9,Very Good,E,SI2,58.7,63.0,6.23,6.2,3.65,2930
4931,0.3,Premium,F,VVS2,61.1,59.0,4.29,4.32,2.63,737
26102,0.25,Very Good,F,VVS1,61.8,55.0,4.06,4.09,2.52,633
4974,0.71,Very Good,E,SI2,61.9,63.0,5.74,5.69,3.54,2375
16937,0.71,Good,G,VS1,58.1,59.0,5.85,5.92,3.42,2628
20914,0.32,Ideal,F,VS2,61.4,57.0,4.4,4.43,2.71,660
25148,0.51,Very Good,E,SI2,61.6,57.0,5.17,5.19,3.19,1195
5768,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,1696
26600,0.4,Ideal,G,SI2,61.9,54.0,4.75,4.8,2.94,622
23138,0.31,Premium,E,VVS1,61.3,58.0,4.39,4.36,2.68,988
1108,1.05,Premium,G,SI2,61.3,58.0,6.55,6.6,4.03,4241
4274,1.01,Good,F,SI2,63.1,58.0,6.34,6.38,4.01,3768
9010,0.79,Ideal,I,SI2,,56.0,5.92,5.97,3.69,2277
11046,0.91,Fair,E,SI1,65.0,62.0,6.09,6.04,3.94,4256
23829,1.16,Ideal,G,SI1,60.9,57.0,6.79,6.75,4.12,5519
4818,0.3,Premium,H,VS2,62.9,59.0,4.3,4.26,2.69,608
9875,0.32,Ideal,G,VVS2,61.9,57.0,4.41,4.38,2.72,936
10629,0.52,Ideal,F,VVS2,62.1,54.0,5.17,5.2,3.22,1978
14502,0.32,Premium,G,VVS2,62.3,58.0,4.38,4.35,2.72,936
23324,0.25,Ideal,F,VS1,61.8,57.0,4.07,4.09,2.52,436
4904,0.77,Premium,G,SI1,60.7,58.0,5.95,5.98,3.62,2563
24999,1.01,Very Good,I,I1,63.1,57.0,6.39,6.35,4.02,2896
19227,0.27,Ideal,E,VS1,60.5,56.0,4.21,4.22,2.55,577
15730,0.76,Very Good,J,VS2,59.9,59.0,5.92,5.94,3.55,1949
17231,1.06,Premium,H,VS2,62.0,58.0,6.5,6.57,4.05,5783
25101,0.31,Ideal,E,IF,61.3,58.0,4.37,4.4,2.69,1002
6957,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,764
3188,1.05,Fair,I,I1,61.8,66.0,6.48,6.37,3.97,2396
8364,1.16,Fair,G,SI1,65.9,55.0,6.54,6.51,4.3,4612
14836,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,7723
22633,0.31,Ideal,E,VS1,61.9,56.0,4.32,4.34,2.68,734
11612,0.72,Good,I,VS1,61.3,63.0,5.67,5.75,3.5,2451
19467,2.26,Premium,H,SI1,60.3,58.0,8.56,8.51,5.15,18426
13262,0.8,Premium,H,SI2,62.2,58.0,5.99,5.93,3.71,2346
5309,1.03,Ideal,G,SI2,61.8,55.0,6.5,6.52,4.02,4873
2739,0.5,Very Good,G,VVS2,62.9,55.0,5.05,5.09,3.19,1904
7763,1.03,Ideal,G,VVS1,61.5,57.0,6.47,6.52,3.99,9691
3676,1.5,Fair,I,I1,71.3,58.0,6.85,6.81,4.87,4368
14442,0.4,Premium,D,VVS2,62.0,61.0,4.72,4.7,2.92,1206
10162,1.02,Ideal,H,SI2,61.6,55.0,6.49,6.43,3.98,2856
7104,0.38,Ideal,E,VVS2,62.4,56.0,4.69,4.63,2.91,1097
11094,0.38,Very Good,E,VS1,63.0,56.0,4.61,4.63,2.91,891
23432,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4238
2745,0.3,Ideal,H,VVS1,63.0,54.0,4.3,4.27,2.7,878
13299,0.52,Ideal,I,VVS1,62.0,55.0,5.19,5.17,3.21,1619
10154,1.56,Very Good,I,SI1,61.3,57.0,7.48,7.54,4.6,9494
16755,0.7,Very Good,E,SI2,61.1,62.0,5.68,5.72,3.48,2230
11125,1.21,Very Good,G,VVS2,62.9,59.0,6.68,6.74,4.22,9358
19061,0.7,Ideal,D,SI1,62.3,53.0,5.7,5.72,3.56,2726
2924,0.75,Ideal,J,SI2,60.8,57.0,5.91,5.87,3.58,1944
20913,0.3,Good,G,VS1,63.3,56.0,4.28,4.31,2.72,565
808,0.33,Premium,D,VS2,60.8,60.0,4.52,4.46,2.73,762
7766,1.2,Very Good,I,SI1,62.8,57.0,6.7,6.74,4.22,5408
25428,2.05,Premium,D,SI2,60.0,58.0,8.31,8.23,4.96,12891
22750,0.91,Premium,F,SI1,62.7,59.0,6.23,6.18,3.89,3644
26606,0.4,Ideal,G,SI1,60.2,56.0,4.77,4.83,2.89,702
13317,0.31,Ideal,G,VVS1,61.8,55.0,4.35,4.39,2.7,743
23415,1.13,Ideal,G,VS2,61.6,57.0,6.68,6.7,4.12,7159
20678,1.19,Premium,G,VS2,62.3,58.0,6.82,6.77,4.23,7130
25430,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,791
13130,0.59,Premium,I,IF,61.2,58.0,5.41,5.38,3.3,1965
13094,0.74,Ideal,F,VS2,60.5,59.0,5.81,5.86,3.53,2936
21321,0.52,Very Good,D,VS2,62.9,59.0,5.11,5.13,3.22,1847
21822,2.0,Very Good,G,SI1,61.8,61.0,8.0,8.09,4.97,18524
12529,0.57,Ideal,G,VVS1,61.9,57.0,5.31,5.35,3.3,2217
17505,0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,2942
